date,time,open,high,low,close
2022.04.14,16:00,164.671,164.922,164.282,164.83
2022.04.14,20:00,164.83,165.238,164.651,165.071
2022.04.15,00:00,165.069,165.406,164.949,165.326
2022.04.15,04:00,165.326,165.351,165.076,165.226
2022.04.15,08:00,165.227,165.339,164.955,164.966
2022.04.15,12:00,164.966,165.169,164.962,165.04
2022.04.15,16:00,165.035,165.201,164.904,164.948
2022.04.17,16:00,164.903,165.418,164.866,165.313
2022.04.17,20:00,165.312,165.409,164.749,165.003
2022.04.18,00:00,165.002,165.047,164.633,164.741
2022.04.18,04:00,164.74,165.037,164.712,164.996
2022.04.18,08:00,165.0,165.079,164.813,165.035
2022.04.18,12:00,165.034,165.238,164.975,165.141
2022.04.18,16:00,165.14,165.418,165.128,165.378
2022.04.18,20:00,165.381,166.401,165.276,166.35
2022.04.19,00:00,166.35,166.875,166.157,166.667
2022.04.19,04:00,166.668,167.402,166.645,166.861
2022.04.19,08:00,166.862,167.455,166.735,167.228
2022.04.19,12:00,167.228,167.607,167.197,167.547
2022.04.19,16:00,167.548,168.332,167.425,168.305
2022.04.19,20:00,168.303,168.423,167.04,167.379
2022.04.20,00:00,167.378,167.776,167.168,167.277
2022.04.20,04:00,167.282,167.499,166.514,166.906
2022.04.20,08:00,166.903,167.257,166.424,166.777
2022.04.20,12:00,166.775,166.948,166.648,166.834
2022.04.20,16:00,166.838,167.444,166.766,167.253
2022.04.20,20:00,167.251,167.806,167.209,167.377
2022.04.21,00:00,167.377,167.6,167.085,167.376
2022.04.21,04:00,167.375,167.514,167.034,167.115
2022.04.21,08:00,167.112,167.904,166.971,167.734
2022.04.21,12:00,167.733,167.776,167.003,167.137
2022.04.21,16:00,167.136,167.425,167.057,167.279
2022.04.21,20:00,167.282,167.58,167.08,167.254
2022.04.22,00:00,167.257,167.322,165.181,165.293
2022.04.22,04:00,165.293,165.827,165.202,165.498
2022.04.22,08:00,165.494,165.804,164.797,165.439
2022.04.22,12:00,165.44,165.506,164.817,164.878
2022.04.22,16:00,164.879,165.04,164.84,164.996
2022.04.24,16:00,164.757,165.309,164.751,164.972
2022.04.24,20:00,164.97,165.168,164.093,164.365
2022.04.25,00:00,164.368,164.668,163.004,163.44
2022.04.25,04:00,163.44,163.779,162.85,163.406
2022.04.25,08:00,163.41,163.42,162.049,162.145
2022.04.25,12:00,162.145,163.192,162.083,163.096
2022.04.25,16:00,163.093,163.386,162.72,162.748
2022.04.25,20:00,162.749,163.499,162.255,163.43
2022.04.26,00:00,163.431,163.593,162.422,162.577
2022.04.26,04:00,162.58,162.966,161.734,161.791
2022.04.26,08:00,161.791,161.892,160.437,160.666
2022.04.26,12:00,160.666,160.891,160.385,160.414
2022.04.26,16:00,160.412,160.422,159.621,160.098
2022.04.26,20:00,160.098,160.783,160.077,160.647
2022.04.27,00:00,160.649,161.18,160.189,160.881
2022.04.27,04:00,160.883,161.241,160.312,160.895
2022.04.27,08:00,160.892,161.238,160.307,161.1
2022.04.27,12:00,161.102,161.382,160.802,160.944
2022.04.27,16:00,160.947,161.185,160.876,161.054
2022.04.27,20:00,161.062,162.51,160.883,162.261
2022.04.28,00:00,162.26,164.093,162.107,163.966
